,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,59.0,18.0,2.0,664.0,22.0,215.0,83.0,7.0,37.0,68.0,33.0,27.0,107.0,25.0,9.0,164.0,35.0,7722.0,1.0,0.0,90.0,45.0,55.0,128.0,1.0,433.0,21.0,77.0,11.0,1.0,26.0,8.0,121.0,6.0,0.0,6.0,3.0,156.0,67.0,17.0,74.0,48.0,19.0,4.0,104.0,284.0,375.0,26.0,476.0,110.0,0.0,0.0,354.0,0.0,6.0,3.0,106.0,60.0,43.0,8.0,27.0,3.0,15.0,16.0,36.0,94.0,6.0,154.0,190.0,5.0,0.0,0.0,21.0,32.0,6.0,3.0,56.0,74.0,88.0,12.0,132.0,42.0,11.0,0.0,108.0,21.0,17.0,381.0,250.0,1.0,126.0,6.0,0.0,48.0,28.0,798.0,3.0,293.0,117.0,42.0,17.0,83.0,0.0,32.0,40.0,2.0,157.0,2.0,58.0,65.0,2.0,211.0,0.0,36.0,180.0
Japan,20.0,8.0,5.0,284.0,2.0,13.0,3.0,1.0,18.0,2.0,6.0,8.0,4.0,11.0,4.0,61.0,0.0,3259.0,2.0,1.0,56.0,52.0,40.0,7.0,0.0,63.0,4.0,82.0,231.0,1.0,10.0,1.0,111.0,2.0,0.0,23.0,4.0,218.0,19.0,0.0,7.0,12.0,2.0,1.0,7.0,33.0,54.0,30.0,89.0,55.0,3.0,1.0,162.0,14.0,5.0,86.0,7.0,0.0,23.0,2.0,2.0,0.0,7.0,0.0,15.0,32.0,7.0,74.0,9.0,2.0,1.0,0.0,7.0,39.0,5.0,2.0,19.0,159.0,11.0,0.0,20.0,30.0,5.0,0.0,27.0,13.0,13.0,30.0,39.0,1.0,2.0,8.0,0.0,13.0,3.0,17.0,0.0,99.0,110.0,4.0,2.0,10.0,0.0,5.0,1.0,0.0,46.0,0.0,10.0,20.0,0.0,8.0,0.0,27.0,37.0
Papua New Guinea,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
"Iran, Islamic Republic of",1.0,11.0,1.0,9.0,0.0,5.0,23.0,0.0,2.0,0.0,0.0,0.0,6.0,99.0,1.0,12.0,2.0,443.0,1.0,0.0,9.0,3.0,2.0,76.0,0.0,24.0,2.0,27.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,3.0,0.0,58.0,99.0,0.0,14.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,12.0,0.0,2.0,0.0,371.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,6.0,0.0,1.0,0.0,3.0,3.0,5.0,9.0,2.0,0.0,0.0,0.0,3.0,11.0,1.0,2.0,6.0,4.0,6.0,2.0,1.0,6.0,6.0,0.0,3.0,8.0,11.0,14.0,9.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,13.0,4.0,0.0,1.0,9.0,0.0,54.0,2.0,1.0,49.0,4.0,2.0,1.0,0.0,1.0,5.0,11.0,2.0
Belgium,1.0,0.0,0.0,209.0,1.0,3.0,17.0,0.0,5.0,0.0,1.0,2.0,5.0,7.0,1.0,11.0,0.0,1120.0,0.0,0.0,12.0,8.0,5.0,25.0,0.0,49.0,0.0,10.0,7.0,0.0,1.0,2.0,16.0,1.0,0.0,0.0,0.0,17.0,9.0,3.0,3.0,0.0,2.0,0.0,61.0,13.0,25.0,1.0,9.0,6.0,0.0,0.0,101.0,0.0,0.0,1.0,4.0,1.0,3.0,2.0,1.0,0.0,6.0,0.0,5.0,18.0,52.0,22.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,9.0,6.0,8.0,1.0,5.0,17.0,2.0,0.0,5.0,2.0,64.0,8.0,139.0,0.0,6.0,0.0,2.0,8.0,2.0,70.0,0.0,14.0,4.0,1.0,0.0,26.0,0.0,2.0,1.0,0.0,23.0,0.0,4.0,5.0,1.0,2.0,0.0,4.0,6.0
United States,7.0,229.0,14.0,1448.0,32.0,133.0,27.0,5.0,172.0,54.0,133.0,107.0,220.0,104.0,168.0,864.0,6.0,28842.0,13.0,14.0,1120.0,395.0,130.0,86.0,11.0,1486.0,20.0,796.0,38.0,0.0,205.0,79.0,448.0,7.0,0.0,30.0,31.0,712.0,249.0,32.0,120.0,89.0,84.0,14.0,220.0,628.0,649.0,14.0,728.0,411.0,58.0,0.0,2721.0,19.0,11.0,9.0,100.0,17.0,141.0,46.0,44.0,1.0,260.0,3.0,345.0,366.0,97.0,989.0,201.0,20.0,1.0,15.0,140.0,140.0,26.0,52.0,261.0,390.0,606.0,11.0,206.0,879.0,58.0,27.0,191.0,115.0,287.0,868.0,485.0,34.0,17.0,34.0,0.0,92.0,27.0,427.0,8.0,717.0,375.0,129.0,71.0,142.0,4.0,23.0,70.0,7.0,413.0,5.0,283.0,337.0,2.0,215.0,2.0,198.0,568.0
Viet Nam,1.0,3.0,9.0,91.0,0.0,3.0,0.0,0.0,1.0,0.0,111.0,9.0,1.0,3.0,0.0,9.0,0.0,1661.0,0.0,0.0,11.0,6.0,89.0,0.0,3.0,20.0,0.0,30.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,89.0,4.0,0.0,4.0,11.0,1.0,0.0,3.0,24.0,141.0,14.0,17.0,3.0,1.0,0.0,71.0,3.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,14.0,25.0,0.0,16.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,4.0,25.0,6.0,0.0,9.0,10.0,7.0,1.0,27.0,9.0,3.0,2.0,22.0,0.0,0.0,1.0,0.0,9.0,0.0,14.0,0.0,26.0,7.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,3.0,3.0,0.0,0.0,0.0,14.0,54.0
Honduras,2.0,0.0,0.0,38.0,0.0,3.0,12.0,0.0,0.0,3.0,7.0,3.0,1.0,0.0,0.0,8.0,0.0,413.0,0.0,1.0,0.0,2.0,30.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,13.0,1.0,37.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,20.0,0.0,23.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,1.0,0.0,8.0,8.0,0.0,8.0,7.0,0.0,1.0,0.0,0.0,7.0,0.0,11.0,0.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,12.0
Italy,87.0,17.0,6.0,364.0,13.0,102.0,213.0,2.0,21.0,11.0,21.0,60.0,34.0,15.0,12.0,240.0,2.0,19946.0,1.0,1.0,72.0,222.0,142.0,17.0,0.0,211.0,18.0,57.0,20.0,0.0,52.0,78.0,430.0,1.0,0.0,19.0,1.0,308.0,139.0,3.0,16.0,62.0,3.0,0.0,53.0,254.0,688.0,13.0,721.0,837.0,3.0,0.0,605.0,3.0,7.0,0.0,437.0,17.0,55.0,8.0,196.0,1.0,17.0,3.0,46.0,87.0,13.0,375.0,200.0,9.0,2.0,0.0,23.0,79.0,4.0,29.0,262.0,48.0,128.0,11.0,12.0,265.0,28.0,0.0,101.0,218.0,157.0,201.0,228.0,6.0,74.0,14.0,0.0,66.0,4.0,236.0,1.0,133.0,62.0,37.0,80.0,59.0,6.0,47.0,0.0,3.0,54.0,0.0,73.0,89.0,2.0,571.0,1.0,28.0,114.0
Colombia,2.0,4.0,2.0,67.0,2.0,9.0,44.0,0.0,1.0,23.0,9.0,11.0,0.0,2.0,1.0,14.0,0.0,837.0,0.0,0.0,7.0,3.0,49.0,3.0,0.0,31.0,1.0,19.0,9.0,0.0,2.0,9.0,11.0,0.0,0.0,2.0,0.0,40.0,3.0,1.0,0.0,6.0,3.0,0.0,22.0,20.0,11.0,0.0,20.0,10.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,4.0,9.0,11.0,0.0,0.0,4.0,0.0,2.0,23.0,2.0,33.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,20.0,4.0,1.0,30.0,4.0,7.0,0.0,22.0,18.0,7.0,28.0,6.0,1.0,1.0,1.0,0.0,3.0,0.0,118.0,0.0,15.0,2.0,0.0,3.0,12.0,4.0,0.0,0.0,1.0,29.0,5.0,9.0,4.0,0.0,1.0,0.0,43.0,50.0
