,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Portugal,3.0,1.0,1.0,141.0,0.0,23.0,9.0,0.0,22.0,1.0,2.0,4.0,6.0,9.0,0.0,47.0,0.0,1825.0,0.0,0.0,20.0,32.0,3.0,1.0,0.0,25.0,0.0,5.0,1.0,0.0,3.0,1.0,28.0,0.0,0.0,0.0,0.0,31.0,4.0,1.0,5.0,4.0,0.0,0.0,2.0,26.0,71.0,1.0,21.0,5.0,1.0,0.0,49.0,0.0,0.0,0.0,27.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0,34.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,5.0,11.0,1.0,16.0,1.0,2.0,0.0,5.0,2.0,13.0,32.0,7.0,2.0,2.0,0.0,0.0,2.0,10.0,28.0,0.0,41.0,4.0,2.0,2.0,3.0,0.0,0.0,13.0,0.0,38.0,0.0,16.0,2.0,0.0,0.0,0.0,14.0,19.0
Spain,77.0,31.0,2.0,653.0,26.0,209.0,82.0,7.0,29.0,71.0,26.0,38.0,110.0,26.0,9.0,163.0,35.0,8035.0,2.0,0.0,90.0,44.0,78.0,123.0,15.0,441.0,28.0,80.0,11.0,1.0,26.0,7.0,115.0,6.0,0.0,9.0,3.0,152.0,66.0,18.0,74.0,31.0,21.0,4.0,105.0,291.0,386.0,26.0,422.0,93.0,0.0,0.0,354.0,0.0,6.0,3.0,108.0,62.0,41.0,8.0,26.0,3.0,27.0,17.0,34.0,101.0,7.0,153.0,165.0,5.0,1.0,0.0,21.0,49.0,6.0,3.0,56.0,73.0,82.0,13.0,138.0,42.0,11.0,0.0,84.0,20.0,14.0,380.0,255.0,1.0,116.0,5.0,0.0,48.0,29.0,817.0,2.0,290.0,130.0,42.0,15.0,86.0,0.0,33.0,40.0,2.0,141.0,2.0,52.0,70.0,3.0,215.0,0.0,49.0,222.0
Norway,4.0,2.0,0.0,58.0,2.0,2.0,1.0,0.0,8.0,0.0,0.0,1.0,5.0,9.0,0.0,5.0,0.0,262.0,2.0,1.0,4.0,2.0,3.0,7.0,0.0,11.0,3.0,7.0,1.0,0.0,6.0,1.0,14.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,2.0,2.0,0.0,0.0,15.0,13.0,28.0,0.0,8.0,2.0,1.0,0.0,50.0,0.0,0.0,0.0,11.0,1.0,2.0,4.0,5.0,0.0,6.0,0.0,4.0,4.0,0.0,28.0,0.0,1.0,0.0,0.0,13.0,12.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,24.0,2.0,0.0,2.0,0.0,8.0,2.0,63.0,10.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,12.0,13.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,9.0,11.0,0.0,4.0,2.0,0.0,0.0,7.0,14.0
Russian Federation,1.0,60.0,1.0,210.0,6.0,15.0,31.0,0.0,0.0,0.0,26.0,1.0,2.0,44.0,5.0,56.0,3.0,3967.0,1.0,1.0,67.0,5.0,8.0,149.0,1.0,173.0,11.0,56.0,6.0,17.0,0.0,1.0,34.0,1.0,0.0,0.0,30.0,116.0,6.0,0.0,12.0,2.0,11.0,20.0,65.0,40.0,91.0,3.0,17.0,33.0,0.0,0.0,365.0,0.0,0.0,0.0,1.0,0.0,5.0,14.0,3.0,0.0,75.0,0.0,40.0,16.0,26.0,125.0,25.0,6.0,0.0,0.0,9.0,8.0,0.0,8.0,17.0,25.0,12.0,5.0,41.0,14.0,12.0,0.0,63.0,22.0,67.0,54.0,5.0,0.0,2.0,1.0,0.0,3.0,1.0,37.0,0.0,114.0,36.0,1.0,4.0,7.0,0.0,15.0,0.0,0.0,73.0,16.0,36.0,31.0,0.0,16.0,1.0,9.0,18.0
Japan,23.0,7.0,5.0,224.0,2.0,16.0,3.0,0.0,17.0,2.0,7.0,8.0,5.0,11.0,4.0,54.0,0.0,3205.0,2.0,1.0,46.0,55.0,33.0,7.0,0.0,63.0,6.0,68.0,283.0,1.0,10.0,1.0,108.0,1.0,0.0,25.0,3.0,232.0,18.0,0.0,9.0,12.0,2.0,1.0,6.0,34.0,53.0,31.0,87.0,52.0,3.0,1.0,162.0,13.0,5.0,88.0,6.0,0.0,22.0,2.0,2.0,0.0,7.0,0.0,13.0,29.0,9.0,75.0,9.0,2.0,1.0,0.0,8.0,40.0,7.0,3.0,21.0,160.0,12.0,0.0,21.0,32.0,5.0,0.0,27.0,14.0,19.0,31.0,23.0,1.0,4.0,8.0,0.0,13.0,1.0,11.0,0.0,99.0,111.0,5.0,2.0,10.0,0.0,5.0,2.0,0.0,43.0,0.0,10.0,19.0,0.0,4.0,0.0,24.0,39.0
Italy,82.0,14.0,4.0,365.0,13.0,99.0,217.0,1.0,17.0,9.0,20.0,62.0,33.0,12.0,11.0,248.0,2.0,20711.0,1.0,1.0,71.0,212.0,143.0,15.0,0.0,216.0,18.0,56.0,18.0,0.0,49.0,76.0,497.0,1.0,0.0,18.0,1.0,385.0,144.0,3.0,17.0,59.0,3.0,0.0,51.0,266.0,757.0,14.0,781.0,933.0,3.0,0.0,586.0,3.0,7.0,0.0,446.0,15.0,54.0,8.0,195.0,1.0,17.0,3.0,45.0,94.0,17.0,474.0,208.0,8.0,2.0,0.0,28.0,90.0,4.0,28.0,267.0,58.0,125.0,11.0,13.0,249.0,29.0,0.0,100.0,218.0,175.0,208.0,218.0,6.0,60.0,13.0,0.0,67.0,4.0,282.0,1.0,149.0,61.0,37.0,97.0,58.0,4.0,47.0,0.0,3.0,62.0,0.0,71.0,92.0,2.0,583.0,1.0,27.0,128.0
Puerto Rico,1.0,2.0,0.0,27.0,1.0,4.0,1.0,0.0,3.0,0.0,4.0,7.0,3.0,8.0,0.0,12.0,0.0,661.0,0.0,0.0,21.0,4.0,32.0,0.0,0.0,18.0,0.0,12.0,2.0,0.0,3.0,1.0,11.0,0.0,0.0,4.0,0.0,22.0,11.0,0.0,1.0,1.0,1.0,0.0,25.0,22.0,21.0,0.0,6.0,11.0,4.0,0.0,58.0,1.0,1.0,0.0,2.0,0.0,8.0,79.0,0.0,1.0,9.0,0.0,4.0,4.0,0.0,10.0,11.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,8.0,4.0,7.0,0.0,36.0,13.0,11.0,0.0,6.0,4.0,5.0,22.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,19.0,7.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,17.0,0.0,21.0,0.0,8.0,33.0
Papua New Guinea,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,27.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,3.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
"Iran, Islamic Republic of",1.0,11.0,1.0,9.0,1.0,5.0,26.0,0.0,2.0,0.0,0.0,0.0,6.0,199.0,1.0,12.0,3.0,448.0,0.0,0.0,9.0,4.0,6.0,79.0,0.0,24.0,3.0,29.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,59.0,107.0,0.0,12.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,15.0,0.0,2.0,0.0,363.0,0.0,2.0,0.0,1.0,5.0,3.0,0.0,6.0,0.0,2.0,0.0,3.0,3.0,5.0,8.0,2.0,0.0,0.0,0.0,3.0,12.0,1.0,2.0,6.0,4.0,6.0,2.0,1.0,6.0,7.0,1.0,3.0,7.0,12.0,12.0,9.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,13.0,4.0,0.0,0.0,7.0,0.0,57.0,2.0,1.0,49.0,4.0,1.0,2.0,0.0,1.0,5.0,10.0,2.0
Belgium,1.0,0.0,0.0,202.0,1.0,3.0,17.0,0.0,5.0,0.0,1.0,2.0,5.0,8.0,1.0,9.0,0.0,1108.0,0.0,0.0,15.0,5.0,5.0,25.0,0.0,51.0,0.0,9.0,8.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,29.0,11.0,3.0,3.0,0.0,2.0,0.0,60.0,13.0,25.0,1.0,10.0,6.0,0.0,0.0,99.0,0.0,0.0,1.0,4.0,1.0,4.0,2.0,1.0,0.0,23.0,0.0,5.0,15.0,52.0,23.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,9.0,6.0,5.0,1.0,6.0,13.0,2.0,0.0,7.0,4.0,49.0,11.0,249.0,0.0,6.0,0.0,2.0,9.0,2.0,72.0,0.0,14.0,4.0,1.0,0.0,26.0,0.0,2.0,1.0,0.0,24.0,0.0,6.0,5.0,1.0,2.0,0.0,2.0,7.0
